Customer_ID,upsell_xsell,acct_age,credit_class,sales_channel,rfm_score,Est_HH_Income,region_US,state_US,cs_ttl_pop,cs_ttl_male,cs_ttl_female,cs_ttl_hhlds,cs_ttl_mdage,handset,data_device_age,equip_age,bill_data_usg_m03,data_usage_amt
1454008,0,49,other,Retail,221,"$43,600 ",Mtn West,CO,"8,221",51.58,48.42,"3,109",40,Apple,220,21,-79,3
3999068,0,29,prime,Retail,213,"$43,500 ",Pacific,OR,"28,650",48.96,51.04,"10,873",37,Apple,513,1,"1,252",2
3716275,0,29,near prime,Indirect,113,"$44,700 ",Mid Atlantic,NY,"17,435",46.81,53.19,"6,145",30,HTC,150,22,808,5
2845824,0,52,near prime,Indirect,121,"$44,500 ",Pacific,CA,"46,370",49.17,50.83,"15,597",37,LG,620,1,"1,698",3
2886998,0,45,other,Retail,231,"$18,000 ",Greater Texas,OK,"32,091",47.66,52.34,"11,652",35,HTC,412,34,"1,166",11
2529462,0,55,prime,National Sales,313,"$42,300 ",Great Lakes,OH,"11,209",49.44,50.56,"3,931",35,Apple,509,37,"6,578",5
1787360,0,46,near prime,Retail,133,"$44,700 ",Pacific,CA,"34,041",48.78,51.22,"12,581",36,Samsung,"1,287",19,"1,462",2
2761200,0,48,prime,Retail,321,"$23,000 ",South,SC,"28,022",48.27,51.73,"10,966",35,HTC,"1,288",18,534,2
1880969,0,59,near prime,National Sales,213,"$44,600 ",South,FL,"20,485",48.33,51.67,"7,991",41,Samsung,988,37,"1,372",17
1554991,0,46,prime,Retail,322,"$23,400 ",Midwest,IA,849,51.24,48.76,306,34,Apple,982,34,805,22
3216402,0,36,prime,Indirect,323,"$58,500 ",Mid Atlantic,NJ,"20,334",48.04,51.96,"6,602",27,HTC,0,6,"3,269",47
162077,0,46,prime,Retail,112,"$14,400 ",Pacific,CA,"42,645",50.38,49.62,"18,371",35,Apple,982,24,"1,232",3
3756516,1,37,prime,National Sales,211,"$31,000 ",Pacific,CA,"34,855",48.2,51.8,"13,868",40,Apple,"1,411",28,112,42
3709709,0,49,prime,Retail,121,"$14,200 ",South,GA,"9,897",48.03,51.97,"3,703",34,HTC,23,3,-934,2
2134791,0,52,prime,Indirect,111,"$30,800 ",South,FL,"34,113",48.87,51.13,"12,278",38,Apple,823,26,36,28
1977697,0,30,prime,Indirect,113,"$43,900 ",Great Lakes,IL,"30,161",50.02,49.98,"11,066",35,Apple,"2,246",8,-465,14
85705,1,46,near prime,Branded 3rd Party Retail,312,"$33,900 ",Great Lakes,WI,"35,150",48.18,51.82,"12,905",28,LG,341,4,"4,168",1
2555717,0,25,other,Branded 3rd Party Retail,331,"$49,200 ",New England,RI,"29,581",48.11,51.89,"12,498",36,Apple,88,20,"3,293",21
2259682,0,30,near prime,Retail,131,"$45,400 ",Midwest,KS,"4,530",49.25,50.75,"1,691",38,Samsung,563,29,"1,133",55
3580920,0,52,prime,National Sales,223,"$19,600 ",South,GA,"3,509",47.02,52.98,"1,221",37,Apple,"1,406",0,"1,261",3
2861318,0,42,near prime,National Sales,111,"$25,400 ",Mid Atlantic,VA,"2,082",47.45,52.55,824,36,Samsung,32,24,"3,507",48
564779,0,43,other,National Sales,122,"$24,000 ",Mid Atlantic,PA,"6,282",49.87,50.13,"1,989",36,Apple,36,29,724,31
84001,0,43,near prime,National Sales,111,"$30,900 ",Pacific,CA,"37,871",50.9,49.1,"9,534",28,Apple,893,25,"1,141",20
3193503,1,37,prime,Retail,221,"$45,200 ",Greater Texas,OK,"12,489",48.97,51.03,"4,460",33,Samsung,"1,017",39,"2,020",54
67016,1,54,prime,Indirect,223,"$17,800 ",New England,CT,"17,220",48.85,51.15,"7,346",40,Samsung,760,3,"5,263",4
2605993,0,64,near prime,Retail,133,"$43,700 ",South,NC,"36,515",50.45,49.55,"12,789",32,Apple,"2,195",29,"1,902",5
472230,0,32,near prime,National Sales,313,"$70,800 ",Mid Atlantic,NY,"1,882",51.17,48.83,744,40,LG,,36,"8,453",50
3158307,0,46,prime,Retail,331,"$28,900 ",South,FL,"25,287",48.66,51.34,"10,385",37,Apple,982,31,"2,336",49
2743464,0,41,prime,Indirect,333,"$34,900 ",Pacific,WA,"31,711",48.73,51.27,"12,531",36,Apple,463,1,"2,245",17
3978166,0,38,near prime,Retail,223,"$19,900 ",Greater Texas,TX,"32,385",48.83,51.17,"12,050",34,Apple,574,15,"2,446",4
1493805,0,58,prime,National Sales,123,"$35,600 ",Southwest,AZ,"37,998",51.24,48.76,"15,050",31,HTC,940,3,748,2
279419,0,33,prime,National Sales,211,"$43,700 ",Great Lakes,MI,"26,443",50.71,49.29,"10,805",35,Apple,"1,968",21,"1,208",4
2697173,0,32,prime,National Sales,213,"$16,800 ",Mid Atlantic,NY,"42,500",47.21,52.79,"16,074",38,HTC,51,23,"3,563",4
2160149,0,28,prime,Retail,323,"$36,800 ",Great Lakes,MI,"13,226",49.99,50.01,"5,244",39,Apple,"1,295",39,"2,399",3
1068352,0,37,other,Branded 3rd Party Retail,211,"$18,500 ",New England,NH,"3,208",47.94,52.06,"1,204",38,HTC,470,30,406,3
2127205,0,48,near prime,Indirect,311,"$28,100 ",Pacific,CA,"82,612",50.3,49.7,"21,401",25,Apple,"1,162",38,"1,127",1
79079,0,54,near prime,Indirect,322,"$21,900 ",Pacific,CA,"31,717",50.65,49.35,"12,166",31,LG,"1,663",2,"2,478",13
2680187,0,33,other,National Sales,121,"$45,300 ",South,MS,"29,568",49.69,50.31,"9,995",36,Apple,,23,"2,000",2
3407298,0,42,prime,Indirect,211,"$30,400 ",Pacific,CA,"19,040",49.01,50.99,"7,341",36,Apple,"2,125",0,"2,258",4
2642056,0,32,near prime,National Sales,131,"$14,500 ",Mid Atlantic,PA,"22,070",46.85,53.15,"9,403",40,Motorola,320,21,"1,280",4
2315501,0,32,near prime,Indirect,111,"$23,000 ",Pacific,CA,"30,393",49.34,50.66,"9,957",32,Apple,"1,263",24,"1,778",4
1566488,0,34,near prime,Indirect,331,"$30,100 ",South,SC,"2,024",45.06,54.94,689,36,Apple,"1,345",3,"3,002",59
1747336,0,46,prime,Retail,311,"$24,000 ",Greater Texas,LA,"9,070",47.51,52.49,"3,202",34,Apple,982,21,"1,104",19
85502,1,46,prime,Retail,223,"$19,100 ",Great Lakes,OH,"2,312",50.39,49.61,814,37,Apple,982,0,"2,465",4
733713,0,31,near prime,Indirect,211,"$19,300 ",Midwest,IA,"4,507",50.19,49.81,"1,705",39,Apple,"1,489",2,"1,950",1
3975365,0,43,near prime,Retail,211,"$17,200 ",South,NC,"18,281",49.11,50.89,"7,013",31,Samsung,958,21,"2,604",12
1238769,0,55,near prime,Indirect,121,"$44,600 ",Midwest,KS,"10,874",49.92,50.08,"4,190",36,Samsung,"1,619",33,"1,020",12
869241,0,53,near prime,Retail,121,"$14,200 ",Great Lakes,WI,"2,112",50.09,49.91,803,38,Apple,574,1,"1,045",67
2233517,1,46,prime,Retail,132,"$35,000 ",South,NC,,NA,NA,,NA,Apple,982,27,"2,892",3
2080642,0,34,near prime,Retail,222,"$19,100 ",South,NC,"38,376",48.92,51.08,"14,697",37,Apple,,0,"4,867",18
1493774,0,46,prime,Retail,211,"$30,000 ",Mid Atlantic,PA,"29,755",48.79,51.21,"11,710",39,Apple,982,16,524,29
282256,0,30,near prime,Retail,221,"$30,600 ",Greater Texas,TX,"53,757",51.72,48.28,"18,404",26,Samsung,711,26,"1,754",3
2484754,0,58,prime,National Sales,211,"$45,700 ",Great Lakes,MN,"28,491",49.25,50.75,"10,661",32,Apple,462,1,376,4
2381293,1,46,prime,Retail,322,"$41,200 ",Southwest,AZ,"28,516",52.33,47.67,"13,060",33,Apple,982,18,"2,151",4
85617,1,24,near prime,National Sales,111,"$43,800 ",New England,CT,"5,250",53.47,46.53,"1,701",38,Samsung,44,32,"1,411",19
1898037,0,43,risky,Indirect,321,"$31,500 ",South,FL,"28,561",48.75,51.25,"13,043",52,Samsung,"2,226",21,"2,083",1
2383998,0,26,near prime,National Sales,212,"$18,400 ",Mid Atlantic,VA,"75,824",49.97,50.03,"24,107",31,Apple,154,6,"3,623",5
2568193,0,46,prime,Retail,132,"$45,700 ",South,MS,"4,219",50.06,49.94,"1,559",34,Apple,982,21,-357,4
82325,0,41,prime,Retail,121,"$29,700 ",Southwest,UT,"30,769",48.7,51.3,"12,642",31,Samsung,"2,244",21,350,2
3914122,0,54,prime,Retail,212,"$30,900 ",Mid Atlantic,PA,"13,340",49.42,50.58,"4,648",35,Apple,982,21,"3,833",3
1913432,0,57,prime,Indirect,212,"$19,200 ",Mid Atlantic,NJ,"31,637",47.54,52.46,"11,806",42,LG,673,3,"1,883",4
3639465,0,58,prime,Retail,212,"$29,900 ",Pacific,WA,"18,516",47.99,52.01,"9,809",36,Apple,337,3,735,20
3103379,0,39,prime,Retail,123,"$45,400 ",South,FL,"28,499",48.28,51.72,"10,881",44,Samsung,289,3,"1,431",28
3850023,0,55,prime,Retail,211,"$30,100 ",Mid Atlantic,NJ,"16,508",47.73,52.27,"5,541",41,Apple,982,28,"1,409",10
2246325,0,42,prime,National Sales,121,"$14,200 ",Greater Texas,TX,"9,151",89.66,10.34,683,35,Samsung,"1,555",34,993,14
3904123,0,41,other,Branded 3rd Party Retail,113,"$29,000 ",Great Lakes,WI,"41,020",48.51,51.49,"16,707",39,Apple,,35,"1,446",5
2083779,1,46,prime,Retail,133,"$14,300 ",Great Lakes,WI,"9,800",51.41,48.59,"3,355",36,Apple,982,15,"1,887",3
77371,0,28,prime,Retail,131,"$14,100 ",Southwest,NM,"12,898",49.61,50.39,"4,729",42,Samsung,"1,060",7,"1,180",2
934426,0,75,near prime,National Sales,321,"$20,200 ",Mid Atlantic,NY,"33,505",47.77,52.23,"13,812",37,Nokia,689,31,"4,017",2
1342396,0,56,near prime,National Sales,231,"$30,100 ",South,FL,"36,100",49.14,50.86,"13,339",32,HTC,"1,109",35,"1,552",12
238512,0,26,prime,Indirect,311,"$33,300 ",South,NC,"41,384",48.7,51.3,"15,681",35,Apple,"1,165",26,"1,617",65
3252339,0,96,prime,Indirect,232,"$18,000 ",Great Lakes,IL,"22,264",47.7,52.3,"9,617",38,Apple,"2,600",32,"3,313",3
1298384,0,39,near prime,Indirect,212,"$29,700 ",Great Lakes,MN,"4,744",50.13,49.87,"1,719",38,Samsung,"2,300",6,"1,553",31
900648,0,49,near prime,National Sales,312,"$20,400 ",Pacific,CA,"30,987",49.36,50.64,"11,419",35,Nokia,"1,167",24,"1,999",36
2768500,0,33,other,Branded 3rd Party Retail,222,"$11,000 ",Great Lakes,MI,"5,892",50.63,49.37,"2,047",36,Apple,,18,"1,128",2
3943680,0,57,prime,Direct,222,"$45,100 ",Mid Atlantic,MD,"37,519",48.28,51.72,"14,301",34,Nokia,0,0,"2,351",17
84165,0,53,near prime,Indirect,231,"$30,400 ",Mid Atlantic,NY,"77,451",47.76,52.24,"32,129",43,LG,996,10,"1,395",3
3896173,0,22,near prime,Retail,312,"$48,100 ",Mid Atlantic,NY,"12,453",46.16,53.84,"5,650",43,Apple,243,3,"2,015",14
79115,0,43,prime,National Sales,122,"$45,200 ",South,FL,"30,498",48.58,51.42,"12,138",31,Apple,198,0,786,17
345984,0,45,prime,Indirect,312,"$20,900 ",Pacific,CA,"35,104",48.75,51.25,"12,983",31,Motorola,512,26,"4,316",20
567354,0,46,prime,Retail,332,"$25,900 ",Mid Atlantic,NY,"39,080",46.67,53.33,"12,454",28,Apple,982,1,646,66
322888,0,97,near prime,Indirect,221,"$43,500 ",Great Lakes,WI,"20,241",49.03,50.97,"8,121",40,Apple,"1,356",1,"1,129",3
3390086,1,54,prime,Indirect,212,"$45,100 ",South,NC,,NA,NA,,NA,Nokia,"1,111",42,"1,460",2
1917712,0,42,prime,National Sales,312,"$23,900 ",Great Lakes,OH,"4,926",49.53,50.47,"1,858",39,HTC,0,36,"-1,746",5
1584345,0,44,prime,Retail,112,"$19,700 ",Mid Atlantic,PA,"2,295",46.67,53.33,"1,046",44,Apple,"1,018",33,"1,994",4
3194412,0,46,prime,Retail,223,"$18,600 ",Southwest,AZ,"20,842",50.14,49.86,"9,542",36,Apple,982,24,"1,137",15
10234,0,62,near prime,National Sales,323,"$20,900 ",Pacific,CA,"45,348",50.12,49.88,"14,717",31,LG,"1,667",3,895,28
3662905,0,33,risky,Retail,212,"$30,100 ",Greater Texas,TX,"7,237",57.58,42.42,"2,017",33,Apple,129,37,"1,277",17
3499249,0,63,near prime,Retail,112,"$60,300 ",New England,NH,"11,721",49.98,50.02,"4,147",35,Apple,"1,275",2,825,26
86814,0,35,near prime,National Sales,333,"$34,900 ",Pacific,CA,"62,099",48.63,51.37,"23,389",37,Apple,,3,"3,593",48
1605374,0,44,near prime,Retail,123,"$45,400 ",Pacific,CA,"59,621",49.54,50.46,"20,439",34,HTC,"1,430",23,"1,951",2
2111597,0,51,prime,Branded 3rd Party Retail,112,"$23,700 ",Mid Atlantic,VA,"56,759",50,50,"17,974",32,Samsung,,38,835,2
1370325,0,46,prime,Retail,112,"$29,100 ",Mid Atlantic,NJ,"40,517",49,51,"15,848",35,Apple,982,1,"1,313",3
327295,0,40,prime,Retail,133,"$11,200 ",Pacific,CA,"18,142",43.81,56.19,"8,900",66,Apple,"1,138",5,"1,426",4
77267,1,23,near prime,Retail,322,"$22,000 ",Great Lakes,MI,"23,882",50.34,49.66,"10,501",38,HTC,23,4,"2,257",4
3564090,0,45,prime,National Sales,133,"$43,700 ",Greater Texas,LA,"18,900",46.69,53.31,"6,936",27,HTC,"1,392",34,"2,515",13
1882114,0,42,near prime,Retail,231,"$30,400 ",Pacific,CA,"18,303",49.55,50.45,"5,817",33,Apple,893,7,"2,175",13
3686421,0,32,near prime,National Sales,332,"$34,400 ",Great Lakes,IL,"44,197",48.93,51.07,"16,136",35,Samsung,176,43,"2,095",1
3494189,0,41,other,Indirect,233,"$18,000 ",Mid Atlantic,PA,"46,478",48.65,51.35,"18,791",37,LG,"1,243",36,"6,313",26
957596,0,26,near prime,National Sales,232,"$17,600 ",South,TN,"36,815",47.75,52.25,"15,029",37,Samsung,"1,520",37,980,3
3760618,0,29,near prime,Retail,323,"$28,700 ",Great Lakes,IL,"41,977",47.39,52.61,"15,924",30,Apple,80,35,986,18
3057790,0,33,other,Retail,121,"$29,700 ",Pacific,CA,"46,099",49.56,50.44,"14,689",34,Apple,212,20,"1,750",5
718936,0,46,prime,Retail,133,"$45,700 ",Pacific,CA,"53,938",50.21,49.79,"15,554",30,Apple,982,1,"2,920",14
314854,0,38,prime,Indirect,133,"$30,200 ",Greater Texas,TX,"41,727",49.66,50.34,"14,639",34,Apple,"1,416",20,"2,140",1
953017,0,37,risky,National Sales,311,"$20,700 ",Mid Atlantic,PA,"4,066",48.75,51.25,"1,573",40,Samsung,,23,"2,805",15
406972,1,46,prime,Retail,233,"$45,600 ",South,MS,"22,654",47.21,52.79,"8,665",36,Apple,982,1,"1,445",62
1981018,0,75,near prime,Retail,222,"$30,000 ",Pacific,OR,"32,122",47.69,52.31,"13,131",42,Apple,,0,831,4
82074,0,39,near prime,Retail,221,"$30,100 ",Great Lakes,OH,"11,269",48.35,51.65,"3,492",34,Samsung,"1,351",0,"1,076",4
2803588,0,57,near prime,National Sales,211,"$18,900 ",New England,CT,"32,198",46.86,53.14,"12,909",42,LG,"1,451",32,406,23
81714,0,53,near prime,National Sales,223,"$18,600 ",Great Lakes,IL,"49,574",47.93,52.07,"18,618",41,Samsung,"1,481",34,"1,441",4
2994014,0,37,other,Branded 3rd Party Retail,331,"$29,900 ",Southwest,UT,"21,147",48.88,51.12,"7,702",37,LG,330,18,"6,153",14
1796586,0,44,risky,National Sales,312,"$31,900 ",Greater Texas,TX,"36,226",50.93,49.07,"13,113",35,Motorola,"1,385",17,-728,3
1833880,1,29,near prime,Indirect,131,"$43,900 ",South,KY,"49,351",49.34,50.66,"18,142",29,Samsung,306,37,337,11
3234473,0,25,near prime,Retail,321,"$32,900 ",Pacific,CA,"32,874",49.11,50.89,"10,291",30,Apple,656,35,"2,040",2
3929048,0,45,other,Branded 3rd Party Retail,112,"$43,300 ",Mid Atlantic,NY,"62,828",49.7,50.3,"20,181",37,Apple,249,19,139,14
3336744,0,64,prime,Retail,113,"$45,500 ",Great Lakes,OH,"43,508",48.26,51.74,"17,784",39,Apple,"1,523",5,"2,302",2
1484700,0,34,prime,Retail,313,"$35,900 ",Greater Texas,TX,"33,050",52.17,47.83,"9,663",27,Samsung,"2,489",19,-486,64
3881272,0,46,other,Indirect,233,"$30,900 ",Greater Texas,TX,"41,566",50.5,49.5,"16,066",32,Nokia,"1,208",20,"1,244",1
732244,0,46,prime,Retail,123,"$29,200 ",Greater Texas,TX,"36,121",48.81,51.19,"13,161",35,Apple,982,22,-784,4
3296597,0,34,prime,National Sales,322,"$31,900 ",South,FL,"28,177",46.28,53.72,"8,518",29,Samsung,"1,963",38,"1,763",3
10475,0,46,prime,Retail,132,"$44,900 ",South,FL,,NA,NA,,NA,Apple,982,21,630,61
3060949,0,30,prime,National Sales,312,"$32,700 ",Greater Texas,TX,"33,743",48.55,51.45,"13,864",39,Samsung,501,43,"2,405",22
1152194,0,38,near prime,Retail,332,"$41,400 ",Greater Texas,AR,"5,243",51.65,48.35,"2,119",36,Apple,574,3,"4,850",3
3215345,0,36,near prime,National Sales,331,"$42,500 ",Greater Texas,TX,"28,194",47.56,52.44,"11,148",33,Samsung,556,21,"1,330",17
1544991,0,46,prime,Retail,231,"$17,200 ",Mid Atlantic,VA,"3,384",47.75,52.25,"1,367",41,Apple,982,1,"2,527",5
1300015,0,46,prime,Retail,232,"$45,700 ",South,GA,"12,906",49.45,50.55,"4,258",34,Apple,982,8,278,62
1642911,0,28,prime,National Sales,332,"$29,400 ",Great Lakes,IN,"9,913",47.21,52.79,"3,512",37,Samsung,"1,492",5,"2,940",2
1100001,0,40,prime,Indirect,311,"$28,100 ",Great Lakes,MN,"19,659",50.09,49.91,"7,148",37,Apple,"2,129",34,"1,744",4
2944069,0,86,other,National Sales,113,"$14,100 ",Mid Atlantic,NY,"4,680",48.5,51.5,"1,823",42,Apple,29,42,-263,3
85353,0,49,near prime,National Sales,311,"$20,600 ",Mid Atlantic,VA,"71,741",48.67,51.33,"24,179",34,Samsung,986,26,"2,562",3
3926535,0,42,near prime,Retail,231,"$45,400 ",Greater Texas,LA,"15,960",47.11,52.89,"5,590",35,Apple,773,35,"2,287",4
3391934,1,28,near prime,Indirect,331,"$28,400 ",Great Lakes,WI,"19,371",48.67,51.33,"7,377",37,HTC,"1,343",2,"1,655",2
1096369,0,44,near prime,Indirect,123,"$29,200 ",Pacific,CA,"17,267",50.69,49.31,"6,913",45,Apple,596,24,"2,454",37
442953,0,48,near prime,Indirect,321,"$20,200 ",Mid Atlantic,VA,"48,680",47.91,52.09,"19,719",34,Samsung,"1,024",31,"5,727",1
715523,0,48,prime,National Sales,211,"$30,500 ",Pacific,CA,"81,970",50.29,49.71,"21,428",30,Apple,554,36,"-1,191",1
742750,1,46,prime,Retail,121,"$45,100 ",Great Lakes,MI,"31,695",49.57,50.43,"11,248",32,Apple,982,2,461,2
3932621,0,31,near prime,Retail,322,"$22,600 ",Great Lakes,MI,"44,142",50.33,49.67,"15,605",35,Apple,873,25,"3,253",4
2878270,0,30,near prime,Retail,123,"$44,200 ",Mid Atlantic,VA,"27,323",48.8,51.2,"9,696",34,Samsung,797,35,831,11
1055484,0,37,near prime,Indirect,121,"$23,700 ",Great Lakes,IL,"1,415",50.6,49.4,556,39,Motorola,"1,999",42,"2,050",19
2341589,0,46,prime,Retail,323,"$41,500 ",Mid Atlantic,PA,"47,886",47.64,52.36,"19,174",39,Apple,982,21,"4,573",19
1113023,0,29,other,Retail,331,"$31,300 ",South,GA,"33,776",49.11,50.89,"12,457",35,Apple,,1,"1,812",2
84667,0,41,prime,National Sales,212,"$30,700 ",Pacific,OR,"45,364",49.62,50.38,"16,399",36,Apple,28,21,"1,017",4
3206094,0,34,other,Retail,333,"$38,000 ",South,TN,"43,564",50.3,49.7,"16,955",27,Apple,148,28,"2,142",5
3199644,0,56,near prime,National Sales,113,"$14,000 ",South,FL,"31,964",56.22,43.78,"10,666",37,Apple,,2,"1,774",2
2192266,0,51,prime,Indirect,331,"$25,500 ",New England,RI,"37,382",50.48,49.52,"14,563",41,Apple,919,35,"2,106",12
488303,0,46,prime,Retail,131,"$45,000 ",Great Lakes,IL,"2,550",47.96,52.04,"1,050",41,Apple,982,23,133,17
3032002,0,46,prime,Retail,133,"$29,600 ",South,AL,"6,921",51.35,48.65,"2,553",36,Apple,982,0,"3,229",4
2492498,0,47,prime,National Sales,323,"$24,400 ",South,NC,"45,130",49.87,50.13,"17,117",36,Samsung,901,7,"1,773",22
1379761,0,46,prime,Retail,221,"$30,500 ",South,KY,"28,519",48.63,51.37,"10,445",32,Apple,982,26,577,3
953657,1,46,prime,Retail,111,"$43,300 ",Greater Texas,TX,"16,737",47.12,52.88,"7,395",28,Apple,982,28,-282,14
1868101,0,46,prime,Retail,231,"$18,100 ",New England,CT,"23,234",48.39,51.61,"8,661",42,Apple,982,20,"4,034",3
3366835,1,52,near prime,Retail,322,"$25,500 ",New England,CT,"7,969",49.23,50.77,"3,226",37,LG,"1,114",33,569,40
1139077,0,38,prime,National Sales,323,"$22,000 ",South,AL,"15,144",45.37,54.63,"6,014",38,Apple,"1,484",33,"2,197",19
1696612,0,28,prime,Retail,122,"$45,100 ",Greater Texas,LA,"23,035",49.65,50.35,"7,975",35,Apple,"1,758",34,611,52
559567,0,36,near prime,Retail,213,"$43,500 ",Pacific,CA,"21,264",46.87,53.13,"8,794",42,Apple,324,4,"3,060",22
2910068,0,46,prime,Retail,213,"$18,600 ",South,TN,"33,784",45.69,54.31,"12,431",35,Apple,982,36,"1,569",14
97972,0,46,prime,Retail,211,"$30,900 ",Great Lakes,WI,"14,903",52.96,47.04,"5,284",37,Apple,982,38,794,17
3678082,0,46,prime,Retail,233,"$45,400 ",Great Lakes,WI,"25,276",47.02,52.98,"11,201",42,Apple,982,28,581,3
3560942,0,52,prime,Indirect,233,"$44,600 ",Mtn West,CO,"3,582",50.53,49.47,"1,453",42,Samsung,"1,070",19,"2,916",2
580099,0,64,near prime,Indirect,113,"$16,100 ",Great Lakes,IL,"7,781",49.42,50.58,"3,005",40,Apple,"1,373",19,-87,3
82542,0,40,near prime,Retail,133,"$29,400 ",Greater Texas,TX,"27,198",49.01,50.99,"9,907",35,HTC,347,21,"2,093",1
2127946,0,84,near prime,Retail,321,"$30,100 ",Mid Atlantic,PA,"21,108",49.13,50.87,"7,954",38,Nokia,97,23,"1,326",5
1523292,0,56,prime,Indirect,232,"$44,000 ",Southwest,NM,"30,781",48.77,51.23,"12,355",37,LG,0,0,"5,532",3
3789719,0,60,near prime,Retail,333,"$57,400 ",Great Lakes,IL,"96,288",46.71,53.29,"31,600",32,Apple,574,5,"3,679",2
2666009,0,43,near prime,Branded 3rd Party Retail,133,"$43,400 ",Great Lakes,MN,"23,250",49.94,50.06,"8,361",32,Apple,149,4,"1,361",41
1725625,1,55,prime,Retail,331,"$25,000 ",South,NC,"32,607",48.54,51.46,"12,868",36,Samsung,"1,235",3,"1,600",3
1928142,0,41,prime,Retail,211,"$31,000 ",Pacific,CA,"32,671",48.51,51.49,"13,668",39,Samsung,"1,924",20,838,1
2937056,0,59,prime,Retail,223,"$19,500 ",Pacific,CA,"46,167",49.47,50.53,"14,357",33,Samsung,"1,842",24,"2,621",5
79231,0,40,other,National Sales,112,"$29,500 ",South,FL,"37,854",49.29,50.71,"16,810",24,Apple,250,1,"1,153",5
3313147,0,46,prime,Retail,223,"$20,100 ",Greater Texas,TX,"20,395",49.6,50.4,"7,040",31,Apple,982,1,"4,857",1
272050,0,47,near prime,National Sales,113,"$13,900 ",Pacific,CA,"25,392",48.6,51.4,"9,218",39,Apple,"1,541",29,955,2
2889799,0,63,near prime,Retail,133,"$43,600 ",Greater Texas,LA,"20,513",48.71,51.29,"7,071",32,Apple,574,39,955,4
1525277,0,66,near prime,Indirect,211,"$17,900 ",South,SC,"19,874",46.57,53.43,"8,123",39,Samsung,"1,897",45,"2,186",3
1288126,0,44,prime,Indirect,111,"$21,800 ",South,SC,"2,862",51.33,48.67,"1,021",36,Apple,65,23,"1,639",18
1580010,1,33,prime,Retail,323,"$47,600 ",New England,MA,"24,809",47.42,52.58,"9,749",39,LG,"1,715",36,"3,861",4
285694,1,23,near prime,Retail,222,"$30,200 ",Mid Atlantic,PA,"31,008",50.54,49.46,"10,507",30,Apple,"1,222",6,"2,139",1
604211,0,57,prime,Retail,323,"$28,400 ",Pacific,CA,"63,997",50.59,49.41,"17,311",29,Samsung,890,23,"3,489",3
3960523,0,47,near prime,Branded 3rd Party Retail,231,"$18,700 ",Great Lakes,OH,"45,813",48.05,51.95,"20,441",32,Samsung,"1,039",24,"2,500",4
1551276,0,49,prime,Indirect,231,"$17,500 ",South,FL,"35,952",48.44,51.56,"14,404",35,Apple,"1,685",34,"1,286",28
1872796,0,50,near prime,Retail,112,"$45,400 ",Southwest,UT,"9,901",49.27,50.73,"2,779",26,Apple,,6,562,20
662485,0,50,prime,National Sales,113,"$30,900 ",South,GA,"12,240",47.6,52.4,"4,343",35,Apple,"2,101",29,"3,511",17
249429,1,46,prime,Retail,111,"$22,000 ",South,SC,"28,367",47.85,52.15,"11,072",35,Apple,982,35,267,5
2703929,0,20,near prime,Retail,233,"$16,100 ",Great Lakes,WI,"9,800",51.41,48.59,"3,355",36,Samsung,592,34,"2,374",46
3422469,1,51,near prime,Retail,112,"$45,200 ",Greater Texas,TX,"39,436",46.51,53.49,"16,641",33,LG,927,40,278,12
713515,0,45,near prime,Retail,312,"$84,500 ",Mid Atlantic,NJ,"27,655",52.18,47.82,"8,300",32,Apple,0,16,"7,619",18
3856709,0,25,other,Retail,111,"$43,800 ",Pacific,OR,"13,290",48.83,51.17,"5,945",49,Apple,90,16,"-1,927",4
2516940,0,58,prime,Retail,123,"$24,000 ",Midwest,NE,"23,777",51.22,48.78,"10,045",32,Apple,982,35,-50,5
2428664,0,52,prime,Retail,132,"$16,900 ",South,TN,"50,655",48.47,51.53,"19,366",36,LG,538,16,"1,100",16
1628174,0,48,near prime,Retail,113,"$49,300 ",Great Lakes,IL,"42,372",49.66,50.34,"14,487",23,Samsung,796,0,"1,253",2
83600,0,36,near prime,Retail,212,"$44,100 ",Greater Texas,LA,"28,397",47.04,52.96,"10,327",35,Apple,437,24,"1,362",35
732063,0,46,prime,Retail,322,"$21,100 ",Greater Texas,LA,"30,462",49,51,"10,065",32,Apple,982,23,733,4
2793843,0,35,prime,Retail,112,"$43,900 ",Mid Atlantic,VA,"25,338",51.25,48.75,"13,791",32,Apple,"1,347",38,"2,146",4
1332080,0,46,prime,Retail,313,"$22,700 ",Pacific,WA,"28,210",48.59,51.41,"11,397",34,Apple,982,2,"2,516",4
3787324,0,54,prime,National Sales,133,"$14,200 ",Mtn West,ID,"27,385",49.53,50.47,"9,990",33,Apple,640,3,"1,323",16
3859323,0,54,prime,Indirect,223,"$45,700 ",New England,CT,"23,633",48.56,51.44,"9,223",36,Samsung,430,22,372,22
345316,0,40,near prime,Indirect,123,"$30,700 ",Greater Texas,TX,"16,301",46.46,53.54,"6,285",36,Samsung,"1,285",22,770,10
647701,0,46,prime,Retail,311,"$21,400 ",Mid Atlantic,VA,"61,108",48.82,51.18,"22,320",33,Apple,982,1,606,4
945335,0,23,near prime,National Sales,231,"$16,700 ",Southwest,AZ,"62,201",49.96,50.04,"21,606",28,Apple,283,22,"2,011",5
2253394,0,51,near prime,National Sales,231,"$44,500 ",New England,NH,"4,259",48.79,51.21,"1,671",42,Apple,726,0,"2,506",2
